83;115;190;218;land;false;mountain;1
84;207;175;204;land;false;mountain;1
85;247;179;78;land;false;plains;1
86;203;117;251;land;false;plains;1
87;164;141;204;land;false;desert;1
88;212;207;208;land;false;plains;1
89;241;141;213;land;false;plains;1
90;239;53;250;land;false;plains;1
91;211;166;142;land;false;hills;1
92;228;179;191;land;false;hills;1
93;171;243;135;land;true;plains;1
94;206;179;121;land;true;plains;1
95;196;226;206;land;false;hills;1
96;231;227;146;land;false;plains;1
97;221;201;144;land;true;urban;1
98;253;172;220;land;true;hills;1
99;106;245;247;land;true;hills;1
100;215;189;166;land;true;hills;1
101;194;67;239;land;false;hills;1
102;238;126;198;land;false;hills;1
103;224;193;184;land;true;urban;1
104;117;244;157;land;true;plains;1
105;163;156;216;land;true;hills;1
106;239;244;148;land;false;mountain;1
107;211;215;217;land;false;hills;1
108;131;251;149;land;false;desert;1
109;161;243;234;land;false;desert;1
110;243;122;233;land;false;plains;1
111;209;103;228;land;false;plains;1
112;53;220;254;land;false;plains;1
113;219;201;96;land;true;plains;1
114;226;138;182;land;true;urban;1
115;210;177;179;land;false;plains;1
116;188;239;140;land;false;plains;1
117;107;254;146;land;false;plains;1
118;194;216;114;land;false;plains;1
119;251;121;155;land;true;plains;1
120;229;199;230;land;false;plains;1
121;220;188;175;land;false;plains;1
122;222;96;242;land;false;plains;1
123;171;217;158;land;false;plains;1
124;183;187;168;land;false;plains;1
125;251;115;240;land;false;plains;1
126;140;254;249;land;false;urban;1
127;112;184;208;land;true;plains;1
128;253;121;132;land;true;plains;1
129;238;136;242;land;false;plains;1
130;131;243;230;land;false;marsh;1
131;236;237;135;land;false;marsh;1
132;215;212;234;land;false;marsh;1
133;146;243;205;land;false;plains;1
134;230;181;132;land;false;marsh;1
135;64;224;233;land;false;plains;1
136;239;159;193;land;false;plains;1
137;210;190;126;land;false;marsh;1
138;244;252;211;land;false;marsh;1
139;223;154;230;land;false;plains;1
140;128;202;240;land;false;plains;1
141;202;237;226;land;false;plains;1
142;184;246;180;land;false;marsh;1
143;236;107;219;land;false;plains;1
144;197;230;233;land;true;plains;1
145;221;100;249;land;false;plains;1
146;149;254;227;land;false;marsh;1
147;247;227;147;land;false;plains;1
148;208;174;134;land;true;plains;1
149;146;171;229;land;true;plains;1
150;231;148;236;land;false;plains;1
151;212;139;159;land;false;plains;1
152;206;168;161;land;true;plains;1
153;253;217;80;land;true;plains;1
154;211;227;187;land;false;plains;1
155;103;214;214;land;false;plains;1
156;254;203;50;land;false;urban;1
157;127;209;251;land;false;plains;1
158;170;220;236;land;true;plains;1
159;198;236;161;land;true;plains;1
160;159;248;193;land;false;plains;1
161;249;99;232;land;false;plains;1
162;244;216;121;land;true;plains;1
163;183;181;186;land;true;plains;1
164;80;184;237;land;false;plains;1
165;82;219;232;land;true;plains;1
166;67;210;236;land;true;plains;1
167;133;202;193;land;false;plains;1
168;192;213;143;land;false;plains;1
169;204;61;250;land;false;plains;1
170;169;127;223;land;true;plains;1
171;237;129;162;land;true;plains;1
172;207;240;100;land;false;urban;1
173;171;153;233;land;false;plains;1
174;121;189;238;land;false;hills;1
175;217;194;187;land;false;plains;1
176;210;169;175;land;false;urban;1
177;168;253;203;land;false;urban;1
178;248;236;70;land;false;hills;1
179;190;212;120;land;false;plains;1
180;120;209;218;land;true;plains;1
181;23;229;252;land;true;marsh;1
182;143;218;227;land;false;marsh;1
183;244;136;139;land;false;plains;1
184;217;198;95;land;false;hills;1
185;203;168;223;land;false;hills;1
186;243;236;143;land;false;urban;1
187;228;167;163;land;false;urban;1
188;157;233;214;land;false;plains;1
189;94;242;195;land;false;urban;1
190;169;210;156;land;false;plains;1
191;250;197;224;land;false;plains;1
192;254;102;227;land;false;plains;1
193;233;210;151;land;false;plains;1
194;250;117;233;land;false;plains;1
195;213;249;131;land;false;plains;1
196;178;239;165;land;false;plains;1
197;226;233;132;land;false;plains;1
198;254;183;148;land;false;plains;1
199;114;213;206;land;true;urban;1
200;212;193;122;land;false;plains;1
201;221;97;210;land;false;plains;1
202;104;187;216;land;false;plains;1
203;203;250;116;land;false;plains;1
204;76;231;203;land;false;plains;1
205;145;220;234;land;false;urban;1
206;220;208;159;land;false;hills;1
207;252;198;171;land;false;plains;1
208;243;248;142;land;true;plains;1
209;144;193;226;land;false;forest;1
210;185;251;220;land;false;plains;1
211;226;90;215;land;false;plains;1
212;144;195;216;land;false;plains;1
213;163;101;250;land;false;plains;1
214;96;213;220;land;false;plains;1
215;118;219;200;land;true;urban;1
216;158;164;226;land;true;jungle;1
217;135;248;132;land;true;jungle;1
218;246;173;127;land;true;plains;1
219;112;223;177;land;false;plains;1
220;242;168;229;land;false;plains;1
221;138;223;215;land;true;plains;1
222;77;243;196;land;false;plains;1
223;224;54;233;land;false;plains;1
224;190;94;234;land;true;hills;1
225;128;232;235;land;true;hills;1
226;148;201;237;land;true;hills;1
227;135;223;156;land;true;urban;1
228;225;208;89;land;true;plains;1
229;216;188;148;land;false;hills;1
230;185;85;232;land;false;plains;1
231;155;216;195;land;false;urban;1
232;210;169;146;land;false;plains;1
233;217;235;145;land;true;plains;1
234;234;122;216;land;false;plains;1
235;160;174;174;land;true;plains;1
236;214;184;234;land;false;hills;1
237;187;87;254;land;false;hills;1
238;239;212;220;land;false;mountain;1
239;166;251;158;land;false;hills;1
240;227;46;246;land;false;hills;1
241;129;236;158;land;false;plains;1
242;151;252;121;land;false;plains;1
243;230;190;105;land;false;plains;1
244;144;197;167;land;false;urban;1
245;232;251;25;land;false;plains;1
246;120;172;223;land;false;plains;1
247;199;248;183;land;false;hills;1
248;253;90;158;land;false;desert;1
249;54;252;240;land;false;hills;1
250;198;115;246;land;false;plains;1
251;124;249;239;land;false;desert;1
252;138;207;190;land;false;plains;1
253;57;225;223;land;true;urban;1
254;238;85;241;land;false;plains;1
255;170;233;132;land;false;plains;1
256;187;232;107;land;true;plains;1
257;136;244;169;land;false;plains;1
258;85;223;201;land;true;plains;1
259;205;166;150;land;false;plains;1
260;171;126;250;land;false;plains;1
261;112;250;215;land;false;plains;1
262;135;223;186;land;true;plains;1
263;240;221;88;land;false;desert;1
264;119;139;250;land;false;plains;1
265;160;142;238;land;false;plains;1
266;177;243;210;land;false;hills;1
267;198;205;152;land;false;plains;1
268;168;248;130;land;false;plains;1
269;253;242;219;land;false;desert;1
270;187;130;221;land;false;hills;1
271;174;149;193;land;false;hills;1
272;180;238;154;land;false;plains;1
273;238;121;186;land;true;urban;1
274;186;179;149;land;true;plains;1
275;203;226;77;land;false;plains;1
276;236;202;151;land;true;plains;1
277;95;236;186;land;false;hills;1
278;158;237;113;land;true;plains;1
279;228;244;128;land;false;plains;1
280;150;200;173;land;true;plains;1
281;126;214;243;land;true;plains;1
282;48;240;216;land;false;plains;1
283;228;211;226;land;true;plains;1
284;211;174;215;land;false;plains;1
285;177;156;204;land;false;plains;1
286;187;211;236;land;true;plains;1
287;141;182;250;land;false;plains;1
288;132;220;251;land;true;plains;1
289;168;183;188;land;true;urban;1
290;237;237;83;land;false;plains;1
291;140;131;250;land;false;desert;1
292;209;212;203;land;false;desert;1
293;212;115;246;land;false;urban;1
294;250;110;241;land;false;plains;1
295;134;162;234;land;false;plains;1
296;60;226;229;land;false;forest;1
297;218;137;162;land;false;plains;1
298;141;220;148;land;false;plains;1
299;80;251;198;land;true;plains;1
300;251;142;179;land;false;plains;1
301;34;244;234;land;false;plains;1
302;121;183;208;land;false;plains;1
303;163;236;245;land;false;marsh;1
304;194;248;75;land;false;marsh;1
305;175;225;212;land;false;plains;1
306;236;186;106;land;false;plains;1
307;210;218;184;land;false;hills;1
308;253;231;244;land;false;plains;1
309;247;80;217;land;false;hills;1
310;135;229;215;land;false;plains;1
311;205;252;62;land;true;plains;1
312;158;209;199;land;true;plains;1
313;47;249;229;land;true;plains;1
314;149;222;210;land;true;desert;1
315;141;154;224;land;false;plains;1
316;188;174;223;land;false;plains;1
317;145;188;197;land;false;plains;1
318;184;156;197;land;false;plains;1
319;218;113;226;land;false;plains;1
320;173;214;221;land;false;urban;1
321;125;217;170;land;false;desert;1
322;163;189;225;land;false;plains;1
323;203;254;134;land;false;marsh;1
324;195;174;217;land;false;plains;1
325;212;197;92;land;false;jungle;1
326;173;238;152;land;true;jungle;1
327;233;251;192;land;false;forest;1
328;104;240;224;land;false;forest;1
329;207;220;131;land;false;plains;1
330;244;248;100;land;false;plains;1
331;146;157;239;land;false;plains;1
332;235;246;156;land;false;plains;1
333;176;231;234;land;false;plains;1
334;117;197;187;land;false;plains;1
335;251;216;154;land;false;plains;1
336;153;231;175;land;false;plains;1
337;146;237;216;land;false;plains;1
338;66;237;214;land;false;plains;1
339;145;144;245;land;false;plains;1
340;186;133;184;land;true;plains;1
341;235;221;144;land;true;plains;1
342;103;246;153;land;true;plains;1
343;215;158;253;land;false;desert;1
344;132;203;243;land;false;plains;1
345;249;153;109;land;false;hills;1
346;158;247;177;land;false;urban;1
347;41;240;223;land;false;plains;1
348;244;208;91;land;false;plains;1
349;209;239;251;land;false;plains;1
350;221;171;230;land;true;jungle;1
351;187;232;184;land;true;jungle;1
352;233;117;223;land;true;jungle;1
353;94;238;188;land;true;jungle;1
354;184;100;216;land;false;hills;1
355;149;211;160;land;false;urban;1
356;252;171;130;land;false;urban;1
357;246;243;216;land;false;plains;1
358;250;212;202;land;false;plains;1
359;244;253;200;land;false;plains;1
360;250;209;222;land;false;plains;1
361;228;132;216;land;false;hills;1
362;240;213;245;land;false;plains;1
363;120;216;194;land;true;plains;1
364;240;118;249;land;false;plains;1
365;192;254;195;land;false;forest;1
366;202;231;185;land;false;plains;1
367;233;112;239;land;false;urban;1
368;179;181;180;land;false;plains;1
369;235;156;250;land;false;plains;1
370;123;237;175;land;false;plains;1
371;172;204;130;land;false;plains;1
372;201;160;186;land;false;plains;1
373;236;205;162;land;false;plains;1
374;192;235;154;land;false;plains;1
375;203;195;160;land;true;plains;1
376;224;235;215;land;false;urban;1
377;229;214;102;land;false;hills;1
378;233;240;159;land;false;hills;1
379;120;245;147;land;false;hills;1
380;219;215;236;land;false;plains;1
381;188;193;217;land;true;plains;1
382;205;125;193;land;false;hills;1
383;44;206;251;land;false;hills;1
384;246;195;219;land;false;hills;1
385;158;232;128;land;false;plains;1
386;236;102;239;land;false;plains;1
387;253;192;68;land;false;urban;1
388;203;80;236;land;false;hills;1
389;135;242;254;land;false;hills;1
390;194;161;211;land;false;hills;1
391;253;142;140;land;true;urban;1
392;251;108;239;land;true;plains;1
393;168;139;204;land;false;plains;1
394;92;249;209;land;false;urban;1
395;225;170;137;land;false;plains;1
396;198;204;171;land;false;plains;1
397;190;136;254;land;false;plains;1
398;245;215;194;land;false;plains;1
399;186;251;124;land;false;plains;1
400;233;136;132;land;false;plains;1
401;236;233;76;land;true;plains;1
402;147;242;166;land;false;plains;1
403;243;164;204;land;false;plains;1
404;166;232;200;land;false;plains;1
405;248;54;230;land;false;plains;1
406;172;135;205;land;false;plains;1
407;189;184;164;land;true;plains;1
408;122;196;190;land;false;plains;1
409;133;251;247;land;true;plains;1
410;243;107;181;land;true;plains;1
411;98;245;183;land;true;plains;1
412;248;84;216;land;false;plains;1
413;214;185;124;land;false;plains;1
414;81;238;218;land;true;plains;1
415;244;224;85;land;true;hills;1
416;226;185;167;land;false;hills;1
417;160;144;199;land;false;hills;1
418;142;202;234;land;true;urban;1
419;49;211;252;land;true;plains;1
420;92;230;205;land;true;plains;1
421;234;178;188;land;false;plains;1
422;158;175;224;land;false;plains;1
423;216;123;214;land;false;hills;1
424;230;242;138;land;false;hills;1
425;157;157;218;land;false;forest;1
426;173;165;242;land;false;forest;1
427;138;244;233;land;false;plains;1
428;193;249;221;land;false;plains;1
429;198;224;124;land;false;plains;1
430;228;229;76;land;false;urban;1
431;238;252;150;land;false;plains;1
432;139;239;238;land;true;plains;1
433;155;120;235;land;true;plains;1
434;208;151;195;land;false;hills;1
435;206;175;132;land;false;hills;1
436;165;139;207;land;false;desert;1
437;164;245;218;land;true;plains;1
438;118;167;246;land;true;plains;1
439;111;211;243;land;false;urban;1
440;101;172;249;land;false;urban;1
441;201;143;197;land;true;plains;1
442;192;192;220;land;false;plains;1
443;208;230;209;land;true;plains;1
444;186;227;107;land;false;hills;1
445;229;127;243;land;true;plains;1
446;243;223;226;land;false;plains;1
447;183;105;254;land;false;mountain;1
448;216;155;216;land;false;mountain;1
449;246;206;159;land;false;hills;1
450;210;210;97;land;false;desert;1
451;221;174;225;land;true;plains;1
452;243;224;48;land;false;marsh;1
453;152;196;171;land;false;marsh;1
454;220;248;67;land;false;marsh;1
455;157;235;166;land;false;marsh;1
456;103;171;250;land;false;plains;1
457;175;185;212;land;false;plains;1
458;122;239;231;land;true;urban;1
459;200;223;181;land;false;plains;1
460;193;232;134;land;false;urban;1
461;169;81;250;land;false;urban;1
462;243;137;183;land;false;hills;1
463;251;210;151;land;false;plains;1
464;62;198;253;land;true;plains;1
465;242;144;179;land;false;plains;1
466;235;241;156;land;false;plains;1
467;155;139;250;land;false;urban;1
468;37;238;250;land;true;urban;1
469;224;217;197;land;false;hills;1
470;131;234;178;land;false;hills;1
471;246;193;91;land;false;plains;1
472;221;68;232;land;true;plains;1
473;246;88;198;land;false;marsh;1
474;210;254;147;land;false;plains;1
475;232;200;77;land;false;plains;1
476;250;196;165;land;false;plains;1
477;104;165;241;land;false;hills;1
478;116;186;212;land;false;marsh;1
479;250;97;179;land;true;marsh;1
480;232;205;234;land;false;plains;1
481;228;239;241;land;false;urban;1
482;105;178;248;land;false;desert;1
483;136;179;252;land;false;hills;1
484;230;198;142;land;false;desert;1
485;212;237;237;land;false;marsh;1
486;189;166;150;land;true;plains;1
487;231;221;86;land;true;marsh;1
488;126;151;241;land;true;plains;1
489;215;216;107;land;false;hills;1
490;234;176;109;land;false;desert;1
491;180;251;128;land;false;urban;1
492;145;138;254;land;false;hills;1
493;169;148;224;land;true;jungle;1
494;224;254;87;land;false;jungle;1
495;230;225;119;land;true;jungle;1
496;154;147;204;land;true;jungle;1
497;237;188;207;land;true;plains;1
498;221;199;246;land;false;plains;1
499;193;220;249;land;false;plains;1
500;226;205;249;land;false;plains;1
501;185;123;242;land;false;plains;1
502;179;197;204;land;false;plains;1
503;187;164;246;land;false;plains;1
504;155;128;242;land;true;plains;1
505;216;240;218;land;false;desert;1
506;230;209;227;land;false;plains;1
507;238;75;205;land;false;forest;1
508;249;37;228;land;false;plains;1
509;251;241;21;land;true;plains;1
510;230;81;227;land;false;plains;1
511;188;189;254;land;true;plains;1
512;223;70;211;land;true;plains;1
513;236;231;192;land;false;urban;1
514;237;123;216;land;false;plains;1
515;108;188;224;land;true;urban;1
516;224;209;108;land;false;plains;1
517;151;253;130;land;true;urban;1
518;95;245;167;land;false;plains;1
519;142;162;209;land;true;plains;1
520;232;105;206;land;true;plains;1
521;252;142;216;land;true;urban;1
522;211;239;192;land;false;plains;1
523;131;209;204;land;true;plains;1
524;244;120;236;land;true;plains;1
525;213;242;55;land;true;plains;1
526;252;172;176;land;true;plains;1
527;242;208;239;land;false;mountain;1
528;194;232;160;land;false;mountain;1
529;89;216;212;land;false;hills;1
530;181;153;207;land;false;hills;1
531;219;219;73;land;false;hills;1
532;119;201;234;land;false;plains;1
533;67;215;240;land;false;plains;1
534;238;184;112;land;false;hills;1
535;107;236;216;land;false;urban;1
536;231;232;183;land;false;hills;1
537;182;229;176;land;false;desert;1
538;175;204;228;land;true;plains;1
539;208;146;168;land;true;urban;1
540;164;237;215;land;false;plains;1
541;101;239;173;land;true;plains;1
542;180;254;79;land;true;plains;1
543;244;211;127;land;true;plains;1
544;233;108;224;land;true;hills;1
545;243;241;179;land;false;hills;1
546;143;168;247;land;true;hills;1
547;113;177;210;land;true;plains;1
548;234;131;216;land;false;plains;1
549;200;153;186;land;false;plains;1
550;188;167;195;land;false;urban;1
551;194;154;250;land;false;plains;1
552;127;233;196;land;true;jungle;1
553;185;94;254;land;true;jungle;1
554;233;166;112;land;false;jungle;1
555;194;207;189;land;true;plains;1
556;151;221;216;land;false;plains;1
557;238;165;202;land;false;plains;1
558;187;204;235;land;false;plains;1
559;187;162;236;land;false;hills;1
560;222;159;148;land;false;desert;1
561;236;144;134;land;true;plains;1
562;143;217;162;land;true;plains;1
563;221;211;138;land;false;hills;1
564;190;184;218;land;false;plains;1
565;156;164;226;land;false;plains;1
566;203;243;171;land;false;plains;1
567;207;238;162;land;false;plains;1
568;246;191;109;land;false;plains;1
569;136;229;208;land;false;plains;1
570;179;96;243;land;false;plains;1
571;180;203;184;land;false;plains;1
572;202;189;237;land;true;plains;1
573;219;241;171;land;false;plains;1
574;98;249;249;land;true;plains;1
575;222;182;111;land;false;plains;1
576;220;250;201;land;false;hills;1
577;168;163;205;land;false;hills;1
578;177;239;110;land;false;plains;1
579;209;189;188;land;true;plains;1
580;211;129;215;land;true;plains;1
581;176;161;224;land;true;plains;1
582;174;155;186;land;true;plains;1
583;191;251;97;land;false;urban;1
584;237;172;108;land;false;plains;1
585;229;73;217;land;false;urban;1
586;188;74;246;land;false;plains;1
587;234;75;200;land;false;plains;1
588;138;187;233;land;false;plains;1
589;235;233;135;land;false;forest;1
590;222;192;91;land;false;plains;1
591;148;224;200;land;false;plains;1
592;150;165;203;land;false;plains;1
593;139;214;157;land;false;forest;1
594;252;207;222;land;false;forest;1
595;233;187;208;land;false;plains;1
596;187;151;205;land;false;plains;1
597;94;253;201;land;true;plains;1
598;215;246;104;land;false;plains;1
599;227;251;52;land;false;plains;1
600;187;224;228;land;false;plains;1
601;123;222;238;land;false;plains;1
602;193;212;100;land;false;plains;1
603;156;224;191;land;false;plains;1
604;166;215;240;land;false;plains;1
605;243;227;217;land;false;plains;1
606;76;248;186;land;false;urban;1
607;183;180;168;land;false;hills;1
608;254;108;157;land;false;hills;1
609;232;184;139;land;false;hills;1
610;212;219;157;land;true;plains;1
611;221;248;227;land;true;plains;1
612;250;147;128;land;true;plains;1
613;205;219;114;land;false;hills;1
614;243;200;153;land;false;urban;1
615;206;243;121;land;false;forest;1
616;83;253;174;land;false;plains;1
617;229;253;202;land;false;plains;1
618;176;236;109;land;true;hills;1
619;112;220;233;land;true;plains;1
620;183;141;237;land;true;plains;1
621;101;237;217;land;true;plains;1
622;168;247;236;land;false;plains;1
623;216;230;66;land;true;plains;1
624;77;241;251;land;true;plains;1
625;245;109;206;land;false;plains;1
626;134;205;191;land;true;plains;1
627;238;228;64;land;false;plains;1
628;240;133;160;land;false;hills;1
629;206;202;159;land;false;hills;1
630;154;162;220;land;false;plains;1
631;246;157;118;land;false;plains;1
632;239;128;234;land;false;plains;1
633;115;181;219;land;false;plains;1
634;165;220;207;land;false;plains;1
635;238;216;118;land;false;hills;1
636;168;214;201;land;false;plains;1
637;154;248;173;land;false;hills;1
638;88;252;176;land;false;hills;1
639;238;141;230;land;false;plains;1
640;245;120;243;land;false;marsh;1
641;175;138;199;land;false;marsh;1
642;114;249;230;land;false;plains;1
643;180;76;251;land;false;plains;1
644;221;224;104;land;true;plains;1
645;173;234;120;land;true;plains;1
646;151;148;253;land;true;hills;1
647;161;228;157;land;true;urban;1
648;129;198;217;land;false;plains;1
649;212;200;205;land;false;plains;1
650;214;245;45;land;false;plains;1
651;212;162;198;land;false;plains;1
652;244;246;39;land;false;urban;1
653;240;215;244;land;false;plains;1
654;240;116;200;land;false;plains;1
655;96;160;245;land;false;hills;1
656;250;178;235;land;false;hills;1
657;123;242;147;land;false;plains;1
658;99;194;216;land;false;plains;1
659;194;169;213;land;false;urban;1
660;251;158;168;land;true;plains;1
661;219;248;63;land;true;plains;1
662;246;250;49;land;false;plains;1
663;243;232;197;land;true;hills;1
664;72;190;252;land;true;hills;1
665;220;232;76;land;true;hills;1
666;131;241;163;land;true;hills;1
667;173;220;230;land;true;plains;1
668;180;217;140;land;true;plains;1
669;164;253;149;land;true;plains;1
670;184;234;170;land;false;plains;1
671;156;189;190;land;false;urban;1
672;73;186;242;land;false;hills;1
673;122;178;230;land;false;plains;1
674;127;229;206;land;false;plains;1
675;170;223;162;land;false;plains;1
676;227;203;238;land;false;hills;1
677;67;241;243;land;false;hills;1
678;189;177;246;land;false;plains;1
679;207;71;239;land;false;plains;1
680;249;252;184;land;false;plains;1
681;251;19;241;land;false;plains;1
682;146;206;152;land;false;urban;1
683;223;120;199;land;false;plains;1
684;249;220;58;land;false;plains;1
685;222;243;127;land;false;urban;1
686;249;125;173;land;false;hills;1
687;158;173;201;land;false;plains;1
688;127;187;196;land;false;plains;1
689;254;247;32;land;false;plains;1
690;243;217;252;land;false;plains;1
691;191;196;214;land;false;plains;1
692;213;145;205;land;false;hills;1
693;172;85;253;land;false;desert;1
694;251;252;52;land;false;plains;1
695;198;96;252;land;false;plains;1
696;214;215;169;land;false;plains;1
697;234;247;77;land;false;plains;1
698;204;210;93;land;false;plains;1
699;253;108;224;land;false;hills;1
700;106;236;227;land;false;hills;1
701;152;247;121;land;false;hills;1
702;192;141;191;land;false;hills;1
703;181;223;110;land;false;plains;1
704;62;226;214;land;true;plains;1
705;146;244;167;land;true;plains;1
706;143;198;201;land;false;plains;1
707;226;197;91;land;true;plains;1
708;224;124;216;land;true;plains;1
709;196;236;93;land;true;plains;1
710;244;145;184;land;false;plains;1
711;174;138;213;land;false;plains;1
712;124;221;155;land;true;plains;1
713;145;189;229;land;true;plains;1
714;124;175;252;land;true;urban;1
715;103;219;198;land;true;plains;1
716;245;190;131;land;true;plains;1
717;97;212;197;land;false;plains;1
718;205;250;173;land;false;plains;1
719;253;83;174;land;false;hills;1
720;174;122;250;land;false;hills;1
721;160;208;192;land;false;hills;1
722;205;216;122;land;false;urban;1
723;94;244;239;land;false;hills;1
724;244;251;216;land;false;desert;1
725;114;193;251;land;false;plains;1
726;188;195;141;land;false;urban;1
727;218;123;237;land;false;plains;1
728;158;250;192;land;false;plains;1
729;208;233;201;land;false;plains;1
730;148;220;171;land;false;plains;1
731;96;204;244;land;false;plains;1
732;163;224;186;land;true;plains;1
733;163;135;204;land;false;plains;1
734;98;242;215;land;false;marsh;1
735;224;177;242;land;false;marsh;1
736;162;203;216;land;false;hills;1
737;177;212;175;land;false;plains;1
738;169;192;153;land;false;plains;1
739;170;232;240;land;false;hills;1
740;164;248;237;land;false;mountain;1
741;232;133;199;land;true;plains;1
742;186;241;123;land;true;plains;1
743;236;124;172;land;true;plains;1
744;175;218;119;land;false;plains;1
745;209;161;163;land;false;urban;1
746;240;202;90;land;false;plains;1
747;119;224;224;land;false;urban;1
748;201;172;218;land;false;hills;1
749;233;200;153;land;false;plains;1
750;241;131;184;land;false;plains;1
751;190;254;196;land;false;plains;1
752;248;160;185;land;false;plains;1
753;159;251;245;land;false;urban;1
754;79;253;185;land;false;plains;1
755;127;152;235;land;false;plains;1
756;249;163;134;land;false;hills;1
757;219;221;159;land;false;plains;1
758;218;250;95;land;false;plains;1
759;148;172;231;land;false;desert;1
760;173;151;222;land;true;plains;1
761;210;189;182;land;true;plains;1
762;240;241;179;land;false;urban;1
763;224;78;207;land;false;urban;1
764;183;221;237;land;false;plains;1
765;106;213;209;land;false;plains;1
766;240;235;46;land;false;plains;1
767;249;98;153;land;false;plains;1
768;254;237;72;land;false;plains;1
769;246;147;251;land;false;hills;1
770;195;235;127;land;false;hills;1
771;161;249;114;land;true;plains;1
772;253;206;104;land;false;urban;1
773;217;114;240;land;false;forest;1
774;184;246;232;land;false;plains;1
775;218;235;80;land;false;plains;1
776;248;241;216;land;false;forest;1
777;131;206;206;land;false;plains;1
778;251;248;86;land;false;urban;1
779;208;118;182;land;true;plains;1
780;129;243;207;land;false;plains;1
781;204;152;205;land;false;forest;1
782;208;234;88;land;false;urban;1
783;208;237;249;land;false;plains;1
784;106;217;182;land;true;plains;1
785;144;182;201;land;true;plains;1
786;99;205;207;land;false;urban;1
787;71;237;254;land;false;plains;1
788;234;120;249;land;false;plains;1
789;186;124;241;land;true;jungle;1
790;253;190;192;land;false;jungle;1
791;113;237;212;land;true;jungle;1
792;208;211;225;land;true;jungle;1
793;247;173;131;land;false;jungle;1
794;148;189;170;land;false;hills;1
795;242;212;60;land;false;mountain;1
796;76;197;247;land;false;hills;1
797;233;252;20;land;false;marsh;1
798;242;192;246;land;false;plains;1
799;252;241;199;land;false;plains;1
800;180;204;134;land;false;plains;1
801;234;223;72;land;false;plains;1
802;242;170;126;land;false;hills;1
803;179;225;238;land;true;plains;1
804;218;181;162;land;false;desert;1
805;172;156;175;land;false;plains;1
806;149;151;240;land;true;plains;1
807;187;181;148;land;false;desert;1
808;83;251;211;land;false;plains;1
809;229;80;230;land;false;plains;1
810;253;82;220;land;true;plains;1
811;229;133;198;land;false;plains;1
812;216;241;54;land;false;plains;1
813;222;196;228;land;false;marsh;1
814;247;186;224;land;false;plains;1
815;111;190;224;land;false;urban;1
816;226;202;116;land;false;plains;1
817;232;144;125;land;true;plains;1
818;233;221;239;land;false;plains;1
819;193;143;238;land;true;plains;1
